Gap = 4
X_pos[mm]	Beff[T]	Bpeak[T]	Z_pos[mm]	By[T]
0.4	0.3391	0.3391	0.5	-0.0645
0.5	0.3391	0.3391	0.6	-0.0786
0.6	0.3391	0.3391	0.8	-0.0926
0.7	0.3391	0.3391	0.9	-0.1065
0.8	0.3391	0.3391	1.0	-0.1202
0.9	0.3391	0.3391	1.1	-0.1337
1.0	0.3391	0.3391	1.2	-0.1470
1.1	0.3391	0.3391	1.3	-0.1601
1.2	0.3391	0.3391	1.4	-0.1729
1.3	0.3391	0.3391	1.6	-0.1855
1.4	0.3391	0.3391	1.7	-0.1977
1.5	0.3391	0.3391	1.8	-0.2096
1.6	0.3391	0.3391	1.9	-0.2212
1.6	0.3391	0.3391	2.0	-0.2324
1.7	0.3391	0.3391	2.1	-0.2432
1.8	0.3391	0.3391	2.3	-0.2536
1.9	0.3391	0.3391	2.4	-0.2635
2.0	0.3391	0.3391	2.5	-0.2730
2.1	0.3391	0.3391	2.6	-0.2820
2.2	0.3391	0.3391	2.7	-0.2905
2.3	0.3391	0.3391	2.8	-0.2984
2.4	0.3391	0.3391	3.0	-0.3059
2.5	0.3391	0.3391	3.1	-0.3127
2.6	0.3391	0.3391	3.2	-0.3190
2.7	0.3391	0.3391	3.3	-0.3246
2.8	0.3391	0.3391	3.4	-0.3297
2.9	0.3391	0.3391	3.5	-0.3341
3.0	0.3391	0.3391	3.7	-0.3378
3.1	0.3391	0.3391	3.8	-0.3410
3.2	0.3391	0.3391	3.9	-0.3434
3.2	0.3391	0.3391	4.0	-0.3452
3.3	0.3391	0.3391	4.1	-0.3464
3.4	0.3391	0.3391	4.2	-0.3468
3.5	0.3391	0.3391	4.3	-0.3466
3.6	0.3391	0.3391	4.5	-0.3457
3.7	0.3391	0.3391	4.6	-0.3442
3.8	0.3391	0.3391	4.7	-0.3420
3.9	0.3391	0.3391	4.8	-0.3391
4.0	0.3391	0.3391	4.9	-0.3355
4.1	0.3391	0.3391	5.0	-0.3314
4.2	0.3391	0.3391	5.2	-0.3266
4.3	0.3391	0.3391	5.3	-0.3211
4.4	0.3391	0.3391	5.4	-0.3151
4.5	0.3391	0.3391	5.5	-0.3085
4.6	0.3391	0.3391	5.6	-0.3013
4.7	0.3391	0.3391	5.7	-0.2936
4.7	0.3391	0.3391	5.9	-0.2853
4.8	0.3391	0.3391	6.0	-0.2765
4.9	0.3391	0.3391	6.1	-0.2672
5.0	0.3391	0.3391	6.2	-0.2575
5.1	0.3391	0.3391	6.3	-0.2473
5.2	0.3391	0.3391	6.4	-0.2367
5.3	0.3391	0.3391	6.6	-0.2256
5.4	0.3391	0.3391	6.7	-0.2142
5.5	0.3391	0.3391	6.8	-0.2025
5.6	0.3391	0.3391	6.9	-0.1904
5.7	0.3391	0.3391	7.0	-0.1780
5.8	0.3391	0.3391	7.1	-0.1653
5.9	0.3391	0.3391	7.2	-0.1524
6.0	0.3391	0.3391	7.4	-0.1392
6.1	0.3391	0.3391	7.5	-0.1258
6.2	0.3391	0.3391	7.6	-0.1123
6.3	0.3391	0.3391	7.7	-0.0985
6.3	0.3391	0.3391	7.8	-0.0846
6.4	0.3391	0.3391	7.9	-0.0706
6.5	0.3391	0.3391	8.1	-0.0565
6.6	0.3391	0.3391	8.2	-0.0423
6.7	0.3391	0.3391	8.3	-0.0280
6.8	0.3391	0.3391	8.4	-0.0137
6.9	0.3391	0.3391	8.5	0.0006
7.0	0.3391	0.3391	8.6	0.0149
7.1	0.3391	0.3391	8.8	0.0292
7.2	0.3391	0.3391	8.9	0.0434
7.3	0.3391	0.3391	9.0	0.0576
7.4	0.3391	0.3391	9.1	0.0717
7.5	0.3391	0.3391	9.2	0.0856
7.6	0.3391	0.3391	9.3	0.0994
7.7	0.3391	0.3391	9.5	0.1131
7.8	0.3391	0.3391	9.6	0.1266
7.9	0.3391	0.3391	9.7	0.1399
7.9	0.3391	0.3391	9.8	0.1530
8.0	0.3391	0.3391	9.9	0.1658
8.1	0.3391	0.3391	10.0	0.1783
8.2	0.3391	0.3391	10.1	0.1906
8.3	0.3391	0.3391	10.3	0.2025
8.4	0.3391	0.3391	10.4	0.2141
8.5	0.3391	0.3391	10.5	0.2253
8.6	0.3391	0.3391	10.6	0.2361
8.7	0.3391	0.3391	10.7	0.2466
8.8	0.3391	0.3391	10.8	0.2566
8.9	0.3391	0.3391	11.0	0.2661
9.0	0.3391	0.3391	11.1	0.2751
9.1	0.3391	0.3391	11.2	0.2837
9.2	0.3391	0.3391	11.3	0.2917
9.3	0.3391	0.3391	11.4	0.2992
9.4	0.3391	0.3391	11.5	0.3061
9.5	0.3391	0.3391	11.7	0.3125
9.5	0.3391	0.3391	11.8	0.3182
9.6	0.3391	0.3391	11.9	0.3234
9.7	0.3391	0.3391	12.0	0.3279
9.8	0.3391	0.3391	12.1	0.3318
9.9	0.3391	0.3391	12.2	0.3350
10.0	0.3391	0.3391	12.4	0.3376
10.1	0.3391	0.3391	12.5	0.3395
10.2	0.3391	0.3391	12.6	0.3408
10.3	0.3391	0.3391	12.7	0.3413
10.4	0.3391	0.3391	12.8	0.3413
10.5	0.3391	0.3391	12.9	0.3405
10.6	0.3391	0.3391	13.0	0.3391
10.7	0.3391	0.3391	13.2	0.3370
10.8	0.3391	0.3391	13.3	0.3342
10.9	0.3391	0.3391	13.4	0.3308
11.0	0.3391	0.3391	13.5	0.3267
11.1	0.3391	0.3391	13.6	0.3220
11.1	0.3391	0.3391	13.7	0.3167
11.2	0.3391	0.3391	13.9	0.3108
11.3	0.3391	0.3391	14.0	0.3042
11.4	0.3391	0.3391	14.1	0.2972
11.5	0.3391	0.3391	14.2	0.2895
11.6	0.3391	0.3391	14.3	0.2813
11.7	0.3391	0.3391	14.4	0.2726
11.8	0.3391	0.3391	14.6	0.2634
11.9	0.3391	0.3391	14.7	0.2537
12.0	0.3391	0.3391	14.8	0.2435
12.1	0.3391	0.3391	14.9	0.2329
12.2	0.3391	0.3390	15.0	0.2220
12.3	0.3390	0.3390	15.1	0.2106
12.4	0.3390	0.3390	15.3	0.1988
12.5	0.3390	0.3390	15.4	0.1868
12.6	0.3390	0.3390	15.5	0.1744
12.6	0.3390	0.3390	15.6	0.1617
12.7	0.3390	0.3390	15.7	0.1487
12.8	0.3390	0.3390	15.8	0.1355
12.9	0.3390	0.3390	15.9	0.1221
13.0	0.3390	0.3390	16.1	0.1085
13.1	0.3390	0.3390	16.2	0.0947
13.2	0.3390	0.3390	16.3	0.0807
13.3	0.3390	0.3390	16.4	0.0666
13.4	0.3390	0.3390	16.5	0.0524
13.5	0.3390	0.3390	16.6	0.0381
13.6	0.3390	0.3390	16.8	0.0238
13.7	0.3390	0.3390	16.9	0.0094
13.8	0.3390	0.3390	17.0	-0.0051
13.9	0.3390	0.3390	17.1	-0.0195
14.0	0.3390	0.3390	17.2	-0.0339
14.1	0.3390	0.3390	17.3	-0.0483
14.2	0.3390	0.3390	17.5	-0.0626
14.2	0.3390	0.3390	17.6	-0.0768
14.3	0.3390	0.3390	17.7	-0.0910
14.4	0.3390	0.3390	17.8	-0.1049
14.5	0.3390	0.3390	17.9	-0.1188
14.6	0.3390	0.3390	18.0	-0.1325
14.7	0.3390	0.3390	18.2	-0.1459
14.8	0.3390	0.3390	18.3	-0.1592
14.9	0.3390	0.3390	18.4	-0.1722
15.0	0.3390	0.3389	18.5	-0.1850
Gap = 12
X_pos[mm]	Beff[T]	Bpeak[T]	Z_pos[mm]	By[T]
-15.0	0.2312	0.2312	-18.5	0.1295
-14.9	0.2312	0.2312	-18.4	0.1208
-14.8	0.2312	0.2312	-18.3	0.1118
-14.7	0.2312	0.2312	-18.2	0.1027
-14.6	0.2312	0.2312	-18.0	0.0934
-14.5	0.2312	0.2312	-17.9	0.0840
-14.4	0.2312	0.2312	-17.8	0.0744
-14.3	0.2312	0.2312	-17.7	0.0647
-14.2	0.2312	0.2312	-17.6	0.0550
-14.2	0.2313	0.2313	-17.5	0.0451
-14.1	0.2313	0.2313	-17.3	0.0352
-14.0	0.2313	0.2313	-17.2	0.0252
-13.9	0.2313	0.2313	-17.1	0.0152
-13.8	0.2313	0.2313	-17.0	0.0052
-13.7	0.2313	0.2313	-16.9	-0.0048
-13.6	0.2313	0.2313	-16.8	-0.0148
-13.5	0.2313	0.2313	-16.6	-0.0248
-13.4	0.2313	0.2313	-16.5	-0.0347
-13.3	0.2313	0.2313	-16.4	-0.0446
-13.2	0.2313	0.2313	-16.3	-0.0543
-13.1	0.2313	0.2313	-16.2	-0.0640
-13.0	0.2313	0.2313	-16.1	-0.0735
-12.9	0.2313	0.2313	-15.9	-0.0829
-12.8	0.2313	0.2313	-15.8	-0.0922
-12.7	0.2313	0.2313	-15.7	-0.1013
-12.6	0.2313	0.2313	-15.6	-0.1102
-12.6	0.2313	0.2313	-15.5	-0.1189
-12.5	0.2313	0.2313	-15.4	-0.1273
-12.4	0.2313	0.2313	-15.3	-0.1356
-12.3	0.2313	0.2313	-15.1	-0.1436
-12.2	0.2313	0.2313	-15.0	-0.1513
-12.1	0.2313	0.2313	-14.9	-0.1588
-12.0	0.2313	0.2313	-14.8	-0.1660
-11.9	0.2313	0.2313	-14.7	-0.1728
-11.8	0.2313	0.2313	-14.6	-0.1794
-11.7	0.2313	0.2313	-14.4	-0.1856
-11.6	0.2313	0.2313	-14.3	-0.1915
-11.5	0.2313	0.2313	-14.2	-0.1970
-11.4	0.2313	0.2313	-14.1	-0.2021
-11.3	0.2313	0.2313	-14.0	-0.2069
-11.2	0.2313	0.2313	-13.9	-0.2112
-11.1	0.2313	0.2313	-13.7	-0.2152
-11.1	0.2313	0.2313	-13.6	-0.2187
-11.0	0.2313	0.2313	-13.5	-0.2219
-10.9	0.2313	0.2313	-13.4	-0.2246
-10.8	0.2313	0.2313	-13.3	-0.2269
-10.7	0.2313	0.2313	-13.2	-0.2287
-10.6	0.2313	0.2313	-13.0	-0.2301
-10.5	0.2313	0.2313	-12.9	-0.2311
-10.4	0.2313	0.2313	-12.8	-0.2316
-10.3	0.2313	0.2313	-12.7	-0.2317
-10.2	0.2313	0.2313	-12.6	-0.2313
-10.1	0.2313	0.2313	-12.5	-0.2305
-10.0	0.2314	0.2313	-12.4	-0.2292
-9.9	0.2314	0.2313	-12.2	-0.2275
-9.8	0.2314	0.2314	-12.1	-0.2254
-9.7	0.2314	0.2314	-12.0	-0.2228
-9.6	0.2314	0.2314	-11.9	-0.2198
-9.5	0.2314	0.2314	-11.8	-0.2164
-9.5	0.2314	0.2314	-11.7	-0.2126
-9.4	0.2314	0.2314	-11.5	-0.2084
-9.3	0.2314	0.2314	-11.4	-0.2038
-9.2	0.2314	0.2314	-11.3	-0.1988
-9.1	0.2314	0.2314	-11.2	-0.1934
-9.0	0.2314	0.2314	-11.1	-0.1877
-8.9	0.2314	0.2314	-11.0	-0.1816
-8.8	0.2314	0.2314	-10.8	-0.1752
-8.7	0.2314	0.2314	-10.7	-0.1685
-8.6	0.2314	0.2314	-10.6	-0.1615
-8.5	0.2314	0.2314	-10.5	-0.1541
-8.4	0.2314	0.2314	-10.4	-0.1465
-8.3	0.2314	0.2314	-10.3	-0.1387
-8.2	0.2314	0.2314	-10.1	-0.1305
-8.1	0.2314	0.2314	-10.0	-0.1222
-8.0	0.2314	0.2314	-9.9	-0.1136
-7.9	0.2314	0.2314	-9.8	-0.1048
-7.9	0.2314	0.2314	-9.7	-0.0959
-7.8	0.2314	0.2314	-9.6	-0.0868
-7.7	0.2314	0.2314	-9.5	-0.0775
-7.6	0.2314	0.2314	-9.3	-0.0681
-7.5	0.2314	0.2314	-9.2	-0.0585
-7.4	0.2314	0.2314	-9.1	-0.0489
-7.3	0.2314	0.2314	-9.0	-0.0391
-7.2	0.2314	0.2314	-8.9	-0.0293
-7.1	0.2314	0.2314	-8.8	-0.0195
-7.0	0.2314	0.2314	-8.6	-0.0096
-6.9	0.2314	0.2314	-8.5	0.0003
-6.8	0.2314	0.2314	-8.4	0.0102
-6.7	0.2314	0.2314	-8.3	0.0201
-6.6	0.2314	0.2314	-8.2	0.0300
-6.5	0.2314	0.2314	-8.1	0.0398
-6.4	0.2314	0.2314	-7.9	0.0496
-6.3	0.2314	0.2314	-7.8	0.0593
-6.3	0.2314	0.2314	-7.7	0.0689
-6.2	0.2314	0.2314	-7.6	0.0784
-6.1	0.2314	0.2314	-7.5	0.0877
-6.0	0.2314	0.2314	-7.4	0.0969
-5.9	0.2314	0.2314	-7.2	0.1059
-5.8	0.2314	0.2314	-7.1	0.1148
-5.7	0.2314	0.2314	-7.0	0.1235
-5.6	0.2314	0.2314	-6.9	0.1319
-5.5	0.2314	0.2314	-6.8	0.1402
-5.4	0.2314	0.2314	-6.7	0.1482
-5.3	0.2314	0.2314	-6.6	0.1559
-5.2	0.2314	0.2314	-6.4	0.1634
-5.1	0.2314	0.2314	-6.3	0.1705
-5.0	0.2314	0.2314	-6.2	0.1774
-4.9	0.2314	0.2314	-6.1	0.1840
-4.8	0.2314	0.2314	-6.0	0.1902
-4.7	0.2314	0.2314	-5.9	0.1961
-4.7	0.2314	0.2314	-5.7	0.2016
-4.6	0.2314	0.2314	-5.6	0.2068
-4.5	0.2314	0.2314	-5.5	0.2116
-4.4	0.2314	0.2314	-5.4	0.2160
-4.3	0.2314	0.2314	-5.3	0.2200
-4.2	0.2314	0.2314	-5.2	0.2236
-4.1	0.2314	0.2314	-5.0	0.2267
-4.0	0.2314	0.2314	-4.9	0.2295
-3.9	0.2314	0.2314	-4.8	0.2318
-3.8	0.2314	0.2314	-4.7	0.2337
-3.7	0.2314	0.2314	-4.6	0.2352
-3.6	0.2314	0.2314	-4.5	0.2362
-3.5	0.2314	0.2314	-4.3	0.2368
-3.4	0.2314	0.2314	-4.2	0.2369
-3.3	0.2314	0.2314	-4.1	0.2366
-3.2	0.2314	0.2314	-4.0	0.2358
-3.2	0.2314	0.2314	-3.9	0.2346
-3.1	0.2314	0.2314	-3.8	0.2330
-3.0	0.2314	0.2314	-3.7	0.2309
-2.9	0.2314	0.2314	-3.5	0.2284
-2.8	0.2314	0.2314	-3.4	0.2254
-2.7	0.2314	0.2314	-3.3	0.2221
-2.6	0.2314	0.2314	-3.2	0.2183
-2.5	0.2314	0.2314	-3.1	0.2141
-2.4	0.2314	0.2314	-3.0	0.2096
-2.3	0.2314	0.2314	-2.8	0.2046
-2.2	0.2314	0.2314	-2.7	0.1993
-2.1	0.2314	0.2314	-2.6	0.1936
-2.0	0.2314	0.2314	-2.5	0.1875
-1.9	0.2314	0.2314	-2.4	0.1811
-1.8	0.2314	0.2314	-2.3	0.1744
-1.7	0.2314	0.2314	-2.1	0.1674
-1.6	0.2314	0.2314	-2.0	0.1601
-1.6	0.2314	0.2314	-1.9	0.1525
-1.5	0.2314	0.2314	-1.8	0.1446
-1.4	0.2314	0.2314	-1.7	0.1364
-1.3	0.2314	0.2314	-1.6	0.1281
-1.2	0.2314	0.2314	-1.4	0.1195
-1.1	0.2314	0.2314	-1.3	0.1107
-1.0	0.2314	0.2314	-1.2	0.1017
-0.9	0.2314	0.2314	-1.1	0.0926
-0.8	0.2314	0.2314	-1.0	0.0832
-0.7	0.2314	0.2314	-0.9	0.0738
-0.6	0.2314	0.2314	-0.8	0.0642
-0.5	0.2314	0.2314	-0.6	0.0545
-0.4	0.2314	0.2314	-0.5	0.0447
-0.3	0.2314	0.2314	-0.4	0.0349
-0.2	0.2314	0.2314	-0.3	0.0249
-0.1	0.2314	0.2314	-0.2	0.0150
-0.0	0.2314	0.2314	-0.1	0.0050
0.0	0.2314	0.2314	0.1	-0.0050
0.1	0.2314	0.2314	0.2	-0.0150
0.2	0.2314	0.2314	0.3	-0.0249
0.3	0.2314	0.2314	0.4	-0.0349
0.4	0.2314	0.2314	0.5	-0.0447
0.5	0.2314	0.2314	0.6	-0.0545
0.6	0.2314	0.2314	0.8	-0.0642
0.7	0.2314	0.2314	0.9	-0.0738
0.8	0.2314	0.2314	1.0	-0.0832
0.9	0.2314	0.2314	1.1	-0.0926
1.0	0.2314	0.2314	1.2	-0.1017
1.1	0.2314	0.2314	1.3	-0.1107
1.2	0.2314	0.2314	1.4	-0.1195
1.3	0.2314	0.2314	1.6	-0.1281
1.4	0.2314	0.2314	1.7	-0.1364
1.5	0.2314	0.2314	1.8	-0.1446
1.6	0.2314	0.2314	1.9	-0.1525
1.6	0.2314	0.2314	2.0	-0.1601
1.7	0.2314	0.2314	2.1	-0.1674
1.8	0.2314	0.2314	2.3	-0.1744
1.9	0.2314	0.2314	2.4	-0.1811
2.0	0.2314	0.2314	2.5	-0.1875
2.1	0.2314	0.2314	2.6	-0.1936
2.2	0.2314	0.2314	2.7	-0.1993
2.3	0.2314	0.2314	2.8	-0.2046
2.4	0.2314	0.2314	3.0	-0.2096
2.5	0.2314	0.2314	3.1	-0.2141
2.6	0.2314	0.2314	3.2	-0.2183
2.7	0.2314	0.2314	3.3	-0.2221
2.8	0.2314	0.2314	3.4	-0.2254
2.9	0.2314	0.2314	3.5	-0.2284
3.0	0.2314	0.2314	3.7	-0.2309
3.1	0.2314	0.2314	3.8	-0.2330
3.2	0.2314	0.2314	3.9	-0.2346
3.2	0.2314	0.2314	4.0	-0.2358
3.3	0.2314	0.2314	4.1	-0.2366
3.4	0.2314	0.2314	4.2	-0.2369
3.5	0.2314	0.2314	4.3	-0.2368
3.6	0.2314	0.2314	4.5	-0.2362
3.7	0.2314	0.2314	4.6	-0.2352
3.8	0.2314	0.2314	4.7	-0.2337
3.9	0.2314	0.2314	4.8	-0.2318
4.0	0.2314	0.2314	4.9	-0.2295
4.1	0.2314	0.2314	5.0	-0.2267
4.2	0.2314	0.2314	5.2	-0.2236
4.3	0.2314	0.2314	5.3	-0.2200
4.4	0.2314	0.2314	5.4	-0.2160
4.5	0.2314	0.2314	5.5	-0.2116
4.6	0.2314	0.2314	5.6	-0.2068
4.7	0.2314	0.2314	5.7	-0.2016
4.7	0.2314	0.2314	5.9	-0.1961
4.8	0.2314	0.2314	6.0	-0.1902
4.9	0.2314	0.2314	6.1	-0.1840
5.0	0.2314	0.2314	6.2	-0.1774
5.1	0.2314	0.2314	6.3	-0.1705
5.2	0.2314	0.2314	6.4	-0.1634
5.3	0.2314	0.2314	6.6	-0.1559
5.4	0.2314	0.2314	6.7	-0.1482
5.5	0.2314	0.2314	6.8	-0.1402
5.6	0.2314	0.2314	6.9	-0.1319
5.7	0.2314	0.2314	7.0	-0.1235
5.8	0.2314	0.2314	7.1	-0.1148
5.9	0.2314	0.2314	7.2	-0.1059
6.0	0.2314	0.2314	7.4	-0.0969
6.1	0.2314	0.2314	7.5	-0.0877
6.2	0.2314	0.2314	7.6	-0.0784
6.3	0.2314	0.2314	7.7	-0.0689
6.3	0.2314	0.2314	7.8	-0.0593
6.4	0.2314	0.2314	7.9	-0.0496
6.5	0.2314	0.2314	8.1	-0.0398
6.6	0.2314	0.2314	8.2	-0.0300
6.7	0.2314	0.2314	8.3	-0.0201
6.8	0.2314	0.2314	8.4	-0.0102
6.9	0.2314	0.2314	8.5	-0.0003
7.0	0.2314	0.2314	8.6	0.0096
7.1	0.2314	0.2314	8.8	0.0195
7.2	0.2314	0.2314	8.9	0.0293
7.3	0.2314	0.2314	9.0	0.0391
7.4	0.2314	0.2314	9.1	0.0489
7.5	0.2314	0.2314	9.2	0.0585
7.6	0.2314	0.2314	9.3	0.0681
7.7	0.2314	0.2314	9.5	0.0775
7.8	0.2314	0.2314	9.6	0.0868
7.9	0.2314	0.2314	9.7	0.0959
7.9	0.2314	0.2314	9.8	0.1048
8.0	0.2314	0.2314	9.9	0.1136
8.1	0.2314	0.2314	10.0	0.1222
8.2	0.2314	0.2314	10.1	0.1305
8.3	0.2314	0.2314	10.3	0.1387
8.4	0.2314	0.2314	10.4	0.1465
8.5	0.2314	0.2314	10.5	0.1541
8.6	0.2314	0.2314	10.6	0.1615
8.7	0.2314	0.2314	10.7	0.1685
8.8	0.2314	0.2314	10.8	0.1752
8.9	0.2314	0.2314	11.0	0.1816
9.0	0.2314	0.2314	11.1	0.1877
9.1	0.2314	0.2314	11.2	0.1934
9.2	0.2314	0.2314	11.3	0.1988
9.3	0.2314	0.2314	11.4	0.2038
9.4	0.2314	0.2314	11.5	0.2084
9.5	0.2314	0.2314	11.7	0.2126
9.5	0.2314	0.2314	11.8	0.2164
9.6	0.2314	0.2314	11.9	0.2198
9.7	0.2314	0.2314	12.0	0.2228
9.8	0.2314	0.2314	12.1	0.2254
9.9	0.2314	0.2313	12.2	0.2275
10.0	0.2314	0.2313	12.4	0.2292
10.1	0.2313	0.2313	12.5	0.2305
10.2	0.2313	0.2313	12.6	0.2313
10.3	0.2313	0.2313	12.7	0.2317
10.4	0.2313	0.2313	12.8	0.2316
10.5	0.2313	0.2313	12.9	0.2311
10.6	0.2313	0.2313	13.0	0.2301
10.7	0.2313	0.2313	13.2	0.2287
10.8	0.2313	0.2313	13.3	0.2269
10.9	0.2313	0.2313	13.4	0.2246
11.0	0.2313	0.2313	13.5	0.2219
11.1	0.2313	0.2313	13.6	0.2187
11.1	0.2313	0.2313	13.7	0.2152
11.2	0.2313	0.2313	13.9	0.2112
11.3	0.2313	0.2313	14.0	0.2069
11.4	0.2313	0.2313	14.1	0.2021
11.5	0.2313	0.2313	14.2	0.1970
11.6	0.2313	0.2313	14.3	0.1915
11.7	0.2313	0.2313	14.4	0.1856
11.8	0.2313	0.2313	14.6	0.1794
11.9	0.2313	0.2313	14.7	0.1728
12.0	0.2313	0.2313	14.8	0.1660
12.1	0.2313	0.2313	14.9	0.1588
12.2	0.2313	0.2313	15.0	0.1513
12.3	0.2313	0.2313	15.1	0.1436
12.4	0.2313	0.2313	15.3	0.1356
12.5	0.2313	0.2313	15.4	0.1273
12.6	0.2313	0.2313	15.5	0.1189
12.6	0.2313	0.2313	15.6	0.1102
12.7	0.2313	0.2313	15.7	0.1013
12.8	0.2313	0.2313	15.8	0.0922
12.9	0.2313	0.2313	15.9	0.0829
13.0	0.2313	0.2313	16.1	0.0735
13.1	0.2313	0.2313	16.2	0.0640
13.2	0.2313	0.2313	16.3	0.0543
13.3	0.2313	0.2313	16.4	0.0446
13.4	0.2313	0.2313	16.5	0.0347
13.5	0.2313	0.2313	16.6	0.0248
13.6	0.2313	0.2313	16.8	0.0148
13.7	0.2313	0.2313	16.9	0.0048
13.8	0.2313	0.2313	17.0	-0.0052
13.9	0.2313	0.2313	17.1	-0.0152
14.0	0.2313	0.2313	17.2	-0.0252
14.1	0.2313	0.2313	17.3	-0.0352
14.2	0.2313	0.2313	17.5	-0.0451
14.2	0.2312	0.2312	17.6	-0.0550
14.3	0.2312	0.2312	17.7	-0.0647
14.4	0.2312	0.2312	17.8	-0.0744
14.5	0.2312	0.2312	17.9	-0.0840
14.6	0.2312	0.2312	18.0	-0.0934
14.7	0.2312	0.2312	18.2	-0.1027
14.8	0.2312	0.2312	18.3	-0.1118
14.9	0.2312	0.2312	18.4	-0.1208
15.0	0.2312	0.2312	18.5	-0.1295
